Date,Years,Months,Lake,Depth,Specie,Value
4/28/2008,2008,4,GBS,Epi,TP,0.028452081
5/26/2008,2008,5,GBS,Epi,TP,0.019185649
6/23/2008,2008,6,GBS,Epi,TP,0.01808369
7/21/2008,2008,7,GBS,Epi,TP,0.017603498
8/18/2008,2008,8,GBS,Epi,TP,0.012348475
9/15/2008,2008,9,GBS,Epi,TP,0.012824127
10/13/2008,2008,10,GBS,Epi,TP,0.015045598
11/10/2008,2008,11,GBS,Epi,TP,0.019
12/8/2008,2008,12,GBS,Epi,TP,0.01938787
NaN,2009,1,GBS,Epi,TP,NaN
NaN,2009,2,GBS,Epi,TP,NaN
3/30/2009,2009,3,GBS,Epi,TP,0.027174725
4/27/2009,2009,4,GBS,Epi,TP,0.020007469
5/27/2009,2009,5,GBS,Epi,TP,0.023327194
6/22/2009,2009,6,GBS,Epi,TP,0.012339015
7/20/2009,2009,7,GBS,Epi,TP,0.011105038
8/17/2009,2009,8,GBS,Epi,TP,0.011720773
9/14/2009,2009,9,GBS,Epi,TP,0.008
10/12/2009,2009,10,GBS,Epi,TP,0.009
11/16/2009,2009,11,GBS,Epi,TP,0.018486695
12/7/2009,2009,12,GBS,Epi,TP,0.019190985
NaN,2010,1,GBS,Epi,TP,NaN
NaN,2010,2,GBS,Epi,TP,NaN
3/24/2010,2010,3,GBS,Epi,TP,0.030625202
4/6/2010,2010,4,GBS,Epi,TP,0.025245277
5/3/2010,2010,5,GBS,Epi,TP,0.020415645
6/28/2010,2010,6,GBS,Epi,TP,0.014544491
7/26/2010,2010,7,GBS,Epi,TP,0.012486405
8/30/2010,2010,8,GBS,Epi,TP,0.020812326
9/20/2010,2010,9,GBS,Epi,TP,0.015113035
10/18/2010,2010,10,GBS,Epi,TP,0.016188287
11/15/2010,2010,11,GBS,Epi,TP,0.017856869
NaN,2010,12,GBS,Epi,TP,NaN
NaN,2011,1,GBS,Epi,TP,NaN
NaN,2011,2,GBS,Epi,TP,NaN
3/21/2011,2011,3,GBS,Epi,TP,0.025680635
4/11/2011,2011,4,GBS,Epi,TP,0.026440001
5/2/2011,2011,5,GBS,Epi,TP,0.021112896
6/27/2011,2011,6,GBS,Epi,TP,0.018325487
7/20/2011,2011,7,GBS,Epi,TP,0.015075432
8/22/2011,2011,8,GBS,Epi,TP,0.014908777
9/19/2011,2011,9,GBS,Epi,TP,0.013164736
10/17/2011,2011,10,GBS,Epi,TP,0.016
11/14/2011,2011,11,GBS,Epi,TP,0.017476194
12/12/2011,2011,12,GBS,Epi,TP,0.02664941
NaN,2012,1,GBS,Epi,TP,NaN
NaN,2012,2,GBS,Epi,TP,NaN
3/26/2012,2012,3,GBS,Epi,TP,0.033146455
4/23/2012,2012,4,GBS,Epi,TP,0.025875635
5/21/2012,2012,5,GBS,Epi,TP,0.020411119
6/18/2012,2012,6,GBS,Epi,TP,0.025664599
7/16/2012,2012,7,GBS,Epi,TP,0.015619624
8/13/2012,2012,8,GBS,Epi,TP,0.0142653
9/10/2012,2012,9,GBS,Epi,TP,0.01130646
10/8/2012,2012,10,GBS,Epi,TP,0.012
11/5/2012,2012,11,GBS,Epi,TP,0.016503206
12/3/2012,2012,12,GBS,Epi,TP,0.027042186
NaN,2013,1,GBS,Epi,TP,NaN
NaN,2013,2,GBS,Epi,TP,NaN
3/18/2013,2013,3,GBS,Epi,TP,0.036049668
4/15/2013,2013,4,GBS,Epi,TP,0.055497971
5/13/2013,2013,5,GBS,Epi,TP,0.036986601
6/10/2013,2013,6,GBS,Epi,TP,0.037694545
7/8/2013,2013,7,GBS,Epi,TP,0.027503668
8/5/2013,2013,8,GBS,Epi,TP,0.01616617
9/2/2013,2013,9,GBS,Epi,TP,0.017004171
10/28/2013,2013,10,GBS,Epi,TP,0.026779086
11/25/2013,2013,11,GBS,Epi,TP,0.029335004
12/11/2013,2013,12,GBS,Epi,TP,0.023616607
NaN,2014,1,GBS,Epi,TP,NaN
NaN,2014,2,GBS,Epi,TP,NaN
NaN,2014,3,GBS,Epi,TP,NaN
4/28/2014,2014,4,GBS,Epi,TP,0.025340966
5/26/2014,2014,5,GBS,Epi,TP,0.026787282
6/23/2014,2014,6,GBS,Epi,TP,0.015514708
7/21/2014,2014,7,GBS,Epi,TP,0.011832726
8/18/2014,2014,8,GBS,Epi,TP,0.014439438
9/15/2014,2014,9,GBS,Epi,TP,0.013905089
10/13/2014,2014,10,GBS,Epi,TP,0.015453897
11/10/2014,2014,11,GBS,Epi,TP,0.023161097
12/8/2014,2014,12,GBS,Epi,TP,0.027
NaN,2015,1,GBS,Epi,TP,NaN
NaN,2015,2,GBS,Epi,TP,NaN
NaN,2015,3,GBS,Epi,TP,NaN
NaN,2015,4,GBS,Epi,TP,NaN
5/20/2015,2015,5,GBS,Epi,TP,0.022274582
6/17/2015,2015,6,GBS,Epi,TP,0.015183285
7/15/2015,2015,7,GBS,Epi,TP,0.018219421
8/12/2015,2015,8,GBS,Epi,TP,0.014019171
9/2/2015,2015,9,GBS,Epi,TP,0.01249263
10/7/2015,2015,10,GBS,Epi,TP,0.013867613
11/4/2015,2015,11,GBS,Epi,TP,0.008
12/2/2015,2015,12,GBS,Epi,TP,0.024475149
NaN,2016,1,GBS,Epi,TP,NaN
NaN,2016,2,GBS,Epi,TP,NaN
NaN,2016,3,GBS,Epi,TP,NaN
4/1/2016,2016,4,GBS,Epi,TP,0.041122978
5/9/2016,2016,5,GBS,Epi,TP,0.025690055
6/22/2016,2016,6,GBS,Epi,TP,0.028753195
7/13/2016,2016,7,GBS,Epi,TP,0.018239233
8/10/2016,2016,8,GBS,Epi,TP,0.047264617
9/7/2016,2016,9,GBS,Epi,TP,0.01603841
10/19/2016,2016,10,GBS,Epi,TP,0.018178477
11/9/2016,2016,11,GBS,Epi,TP,0.023524393
NaN,2016,12,GBS,Epi,TP,NaN
NaN,2017,1,GBS,Epi,TP,NaN
NaN,2017,2,GBS,Epi,TP,NaN
3/22/2017,2017,3,GBS,Epi,TP,0.02670627
4/26/2017,2017,4,GBS,Epi,TP,0.027051829
5/30/2017,2017,5,GBS,Epi,TP,0.016427083
6/28/2017,2017,6,GBS,Epi,TP,0.024930347
7/30/2017,2017,7,GBS,Epi,TP,0.020230276
8/23/2017,2017,8,GBS,Epi,TP,0.022737767
9/20/2017,2017,9,GBS,Epi,TP,0.01770496
10/18/2017,2017,10,GBS,Epi,TP,0.023240195
11/14/2017,2017,11,GBS,Epi,TP,0.026667851
12/6/2017,2017,12,GBS,Epi,TP,0.028378696
NaN,2018,1,GBS,Epi,TP,NaN
NaN,2018,2,GBS,Epi,TP,NaN
NaN,2018,3,GBS,Epi,TP,NaN
4/25/2018,2018,4,GBS,Epi,TP,0.039479292
5/22/2018,2018,5,GBS,Epi,TP,0.038046181
6/19/2018,2018,6,GBS,Epi,TP,0.022423114
7/30/2018,2018,7,GBS,Epi,TP,0.018
8/22/2018,2018,8,GBS,Epi,TP,0.018483513
9/19/2018,2018,9,GBS,Epi,TP,0.018255128
10/10/2018,2018,10,GBS,Epi,TP,0.014697396
11/28/2018,2018,11,GBS,Epi,TP,0.036826002
NaN,2018,12,GBS,Epi,TP,NaN
NaN,2019,1,GBS,Epi,TP,NaN
NaN,2019,2,GBS,Epi,TP,NaN
3/27/2019,2019,3,GBS,Epi,TP,0.034666934
4/23/2019,2019,4,GBS,Epi,TP,0.037390597
5/22/2019,2019,5,GBS,Epi,TP,0.026552312
6/26/2019,2019,6,GBS,Epi,TP,0.017396546
7/24/2019,2019,7,GBS,Epi,TP,0.014626037
8/21/2019,2019,8,GBS,Epi,TP,0.015365526
9/18/2019,2019,9,GBS,Epi,TP,0.013243284
10/23/2019,2019,10,GBS,Epi,TP,0.017685336
NaN,2019,11,GBS,Epi,TP,NaN
12/11/2019,2019,12,GBS,Epi,TP,0.01912727
NaN,2000,1,GBS,Hypo,TP,NaN
NaN,2000,2,GBS,Hypo,TP,NaN
NaN,2000,3,GBS,Hypo,TP,NaN
4/5/2000,2000,4,GBS,Hypo,TP,0.029578173
5/3/2000,2000,5,GBS,Hypo,TP,0.021134797
6/14/2000,2000,6,GBS,Hypo,TP,0.013140166
7/12/2000,2000,7,GBS,Hypo,TP,0.013878703
8/9/2000,2000,8,GBS,Hypo,TP,0.012025615
9/6/2000,2000,9,GBS,Hypo,TP,0.014626713
10/4/2000,2000,10,GBS,Hypo,TP,0.01170802
11/15/2000,2000,11,GBS,Hypo,TP,0.012169836
NaN,2000,12,GBS,Hypo,TP,NaN
NaN,2001,1,GBS,Hypo,TP,NaN
NaN,2001,2,GBS,Hypo,TP,NaN
NaN,2001,3,GBS,Hypo,TP,NaN
4/2/2001,2001,4,GBS,Hypo,TP,0.028669947
5/2/2001,2001,5,GBS,Hypo,TP,0.02482122
6/11/2001,2001,6,GBS,Hypo,TP,0.012862561
7/9/2001,2001,7,GBS,Hypo,TP,0.011477075
8/6/2001,2001,8,GBS,Hypo,TP,0.01184907
9/3/2001,2001,9,GBS,Hypo,TP,0.007869343
10/1/2001,2001,10,GBS,Hypo,TP,0.014553467
11/13/2001,2001,11,GBS,Hypo,TP,0.016676544
NaN,2001,12,GBS,Hypo,TP,NaN
NaN,2002,1,GBS,Hypo,TP,NaN
2/4/2002,2002,2,GBS,Hypo,TP,0.021050888
3/4/2002,2002,3,GBS,Hypo,TP,0.022218526
4/2/2002,2002,4,GBS,Hypo,TP,0.024264511
5/13/2002,2002,5,GBS,Hypo,TP,0.021302014
6/10/2002,2002,6,GBS,Hypo,TP,0.015802014
7/8/2002,2002,7,GBS,Hypo,TP,0.013821891
8/5/2002,2002,8,GBS,Hypo,TP,0.014385502
9/2/2002,2002,9,GBS,Hypo,TP,0.018650321
10/15/2002,2002,10,GBS,Hypo,TP,0.012656242
11/25/2002,2002,11,GBS,Hypo,TP,0.022588391
NaN,2002,12,GBS,Hypo,TP,NaN
1/20/2003,2003,1,GBS,Hypo,TP,0.028
NaN,2003,2,GBS,Hypo,TP,NaN
3/17/2003,2003,3,GBS,Hypo,TP,0.027171879
4/14/2003,2003,4,GBS,Hypo,TP,0.02480334
5/12/2003,2003,5,GBS,Hypo,TP,0.019199312
6/10/2003,2003,6,GBS,Hypo,TP,0.013024781
7/7/2003,2003,7,GBS,Hypo,TP,0.014814736
8/18/2003,2003,8,GBS,Hypo,TP,0.015789292
9/1/2003,2003,9,GBS,Hypo,TP,0.017582295
10/13/2003,2003,10,GBS,Hypo,TP,0.023795784
11/10/2003,2003,11,GBS,Hypo,TP,0.026377683
NaN,2003,12,GBS,Hypo,TP,NaN
NaN,2004,1,GBS,Hypo,TP,NaN
NaN,2004,2,GBS,Hypo,TP,NaN
3/29/2004,2004,3,GBS,Hypo,TP,0.025622317
4/13/2004,2004,4,GBS,Hypo,TP,0.024685927
5/10/2004,2004,5,GBS,Hypo,TP,0.022580573
6/7/2004,2004,6,GBS,Hypo,TP,0.022689505
7/5/2004,2004,7,GBS,Hypo,TP,0.017475219
8/2/2004,2004,8,GBS,Hypo,TP,0.01884018
9/27/2004,2004,9,GBS,Hypo,TP,0.011538829
10/11/2004,2004,10,GBS,Hypo,TP,0.016419427
11/8/2004,2004,11,GBS,Hypo,TP,0.015916512
NaN,2004,12,GBS,Hypo,TP,NaN
NaN,2005,1,GBS,Hypo,TP,NaN
NaN,2005,2,GBS,Hypo,TP,NaN
NaN,2005,3,GBS,Hypo,TP,NaN
4/4/2005,2005,4,GBS,Hypo,TP,0.034052214
5/2/2005,2005,5,GBS,Hypo,TP,0.018751126
6/27/2005,2005,6,GBS,Hypo,TP,0.01421336
7/25/2005,2005,7,GBS,Hypo,TP,0.00713968
8/22/2005,2005,8,GBS,Hypo,TP,0.011755367
9/19/2005,2005,9,GBS,Hypo,TP,0.013049562
10/17/2005,2005,10,GBS,Hypo,TP,0.012377683
11/14/2005,2005,11,GBS,Hypo,TP,0.012083488
NaN,2005,12,GBS,Hypo,TP,NaN
NaN,2006,1,GBS,Hypo,TP,NaN
NaN,2006,2,GBS,Hypo,TP,NaN
NaN,2006,3,GBS,Hypo,TP,NaN
NaN,2006,4,GBS,Hypo,TP,NaN
5/2/2006,2006,5,GBS,Hypo,TP,0.021705804
6/12/2006,2006,6,GBS,Hypo,TP,0.01813729
7/24/2006,2006,7,GBS,Hypo,TP,0.01360668
8/21/2006,2006,8,GBS,Hypo,TP,0.01539332
9/18/2006,2006,9,GBS,Hypo,TP,0.020083488
10/16/2006,2006,10,GBS,Hypo,TP,0.02060668
11/13/2006,2006,11,GBS,Hypo,TP,0.024622317
12/11/2006,2006,12,GBS,Hypo,TP,0.021
NaN,2007,1,GBS,Hypo,TP,NaN
NaN,2007,2,GBS,Hypo,TP,NaN
3/5/2007,2007,3,GBS,Hypo,TP,0.025328121
4/2/2007,2007,4,GBS,Hypo,TP,0.02686695
5/2/2007,2007,5,GBS,Hypo,TP,0.025548636
6/25/2007,2007,6,GBS,Hypo,TP,0.025712434
7/23/2007,2007,7,GBS,Hypo,TP,0.017588391
8/20/2007,2007,8,GBS,Hypo,TP,0.015888416
9/17/2007,2007,9,GBS,Hypo,TP,0.018594221
10/15/2007,2007,10,GBS,Hypo,TP,0.013294196
NaN,2007,11,GBS,Hypo,TP,NaN
12/10/2007,2007,12,GBS,Hypo,TP,0.027594221
NaN,2008,1,GBS,Hypo,TP,NaN
NaN,2008,2,GBS,Hypo,TP,NaN
NaN,2008,3,GBS,Hypo,TP,NaN
4/28/2008,2008,4,GBS,Hypo,TP,0.025558707
5/26/2008,2008,5,GBS,Hypo,TP,0.022228997
6/23/2008,2008,6,GBS,Hypo,TP,0.02186695
7/21/2008,2008,7,GBS,Hypo,TP,0.015489267
8/18/2008,2008,8,GBS,Hypo,TP,0.014525844
9/15/2008,2008,9,GBS,Hypo,TP,0.016629472
10/13/2008,2008,10,GBS,Hypo,TP,0.013117413
11/10/2008,2008,11,GBS,Hypo,TP,0.018377683
12/8/2008,2008,12,GBS,Hypo,TP,0.018966075
NaN,2009,1,GBS,Hypo,TP,NaN
NaN,2009,2,GBS,Hypo,TP,NaN
3/30/2009,2009,3,GBS,Hypo,TP,0.021950438
4/27/2009,2009,4,GBS,Hypo,TP,0.021510733
5/27/2009,2009,5,GBS,Hypo,TP,0.019457993
6/22/2009,2009,6,GBS,Hypo,TP,0.01487278
7/20/2009,2009,7,GBS,Hypo,TP,0.011622317
8/17/2009,2009,8,GBS,Hypo,TP,0.015359395
9/14/2009,2009,9,GBS,Hypo,TP,0.010099124
10/12/2009,2009,10,GBS,Hypo,TP,0.009705804
11/16/2009,2009,11,GBS,Hypo,TP,0.016671879
12/7/2009,2009,12,GBS,Hypo,TP,0.018934801
NaN,2010,1,GBS,Hypo,TP,NaN
NaN,2010,2,GBS,Hypo,TP,NaN
3/24/2010,2010,3,GBS,Hypo,TP,0.030083488
4/6/2010,2010,4,GBS,Hypo,TP,0.028525844
5/3/2010,2010,5,GBS,Hypo,TP,0.023228997
6/28/2010,2010,6,GBS,Hypo,TP,0.020110258
7/26/2010,2010,7,GBS,Hypo,TP,0.02239332
8/30/2010,2010,8,GBS,Hypo,TP,0.018033925
9/20/2010,2010,9,GBS,Hypo,TP,0.017916512
10/18/2010,2010,10,GBS,Hypo,TP,0.017049562
11/15/2010,2010,11,GBS,Hypo,TP,0.018067851
NaN,2010,12,GBS,Hypo,TP,NaN
NaN,2011,1,GBS,Hypo,TP,NaN
NaN,2011,2,GBS,Hypo,TP,NaN
3/21/2011,2011,3,GBS,Hypo,TP,0.023588391
4/11/2011,2011,4,GBS,Hypo,TP,0.023671879
5/2/2011,2011,5,GBS,Hypo,TP,0.022320303
6/27/2011,2011,6,GBS,Hypo,TP,0.01747363
7/20/2011,2011,7,GBS,Hypo,TP,0.015637953
8/22/2011,2011,8,GBS,Hypo,TP,0.019359395
9/19/2011,2011,9,GBS,Hypo,TP,0.013362047
10/17/2011,2011,10,GBS,Hypo,TP,0.017476808
11/14/2011,2011,11,GBS,Hypo,TP,0.017328121
12/12/2011,2011,12,GBS,Hypo,TP,0.021755367
NaN,2012,1,GBS,Hypo,TP,NaN
NaN,2012,2,GBS,Hypo,TP,NaN
3/26/2012,2012,3,GBS,Hypo,TP,0.048610933
4/23/2012,2012,4,GBS,Hypo,TP,0.022984363
5/21/2012,2012,5,GBS,Hypo,TP,0.023591043
6/18/2012,2012,6,GBS,Hypo,TP,0.024179435
7/16/2012,2012,7,GBS,Hypo,TP,0.021762522
8/13/2012,2012,8,GBS,Hypo,TP,0.026896898
9/10/2012,2012,9,GBS,Hypo,TP,0.020625494
10/8/2012,2012,10,GBS,Hypo,TP,0.020714811
11/5/2012,2012,11,GBS,Hypo,TP,0.017099124
12/3/2012,2012,12,GBS,Hypo,TP,0.028166975
NaN,2013,1,GBS,Hypo,TP,NaN
NaN,2013,2,GBS,Hypo,TP,NaN
3/18/2013,2013,3,GBS,Hypo,TP,0.031622317
4/15/2013,2013,4,GBS,Hypo,TP,0.038524518
5/13/2013,2013,5,GBS,Hypo,TP,0.037562422
6/10/2013,2013,6,GBS,Hypo,TP,0.030033925
7/8/2013,2013,7,GBS,Hypo,TP,0.028538829
8/5/2013,2013,8,GBS,Hypo,TP,0.018525844
9/2/2013,2013,9,GBS,Hypo,TP,0.019900876
10/28/2013,2013,10,GBS,Hypo,TP,0.01913305
11/25/2013,2013,11,GBS,Hypo,TP,0.027176783
12/11/2013,2013,12,GBS,Hypo,TP,0.024690168
NaN,2014,1,GBS,Hypo,TP,NaN
NaN,2014,2,GBS,Hypo,TP,NaN
NaN,2014,3,GBS,Hypo,TP,NaN
4/28/2014,2014,4,GBS,Hypo,TP,0.021294196
5/26/2014,2014,5,GBS,Hypo,TP,0.025841506
6/23/2014,2014,6,GBS,Hypo,TP,0.022408957
7/21/2014,2014,7,GBS,Hypo,TP,0.019966075
8/18/2014,2014,8,GBS,Hypo,TP,0.017752715
9/15/2014,2014,9,GBS,Hypo,TP,0.017909882
10/13/2014,2014,10,GBS,Hypo,TP,0.035935076
11/10/2014,2014,11,GBS,Hypo,TP,0.022705804
12/8/2014,2014,12,GBS,Hypo,TP,0.027656242
NaN,2015,1,GBS,Hypo,TP,NaN
NaN,2015,2,GBS,Hypo,TP,NaN
NaN,2015,3,GBS,Hypo,TP,NaN
NaN,2015,4,GBS,Hypo,TP,NaN
5/20/2015,2015,5,GBS,Hypo,TP,0.028077658
6/17/2015,2015,6,GBS,Hypo,TP,0.025632124
7/15/2015,2015,7,GBS,Hypo,TP,0.01986695
8/12/2015,2015,8,GBS,Hypo,TP,0.029863498
9/2/2015,2015,9,GBS,Hypo,TP,0.028382462
10/7/2015,2015,10,GBS,Hypo,TP,0.018117413
11/4/2015,2015,11,GBS,Hypo,TP,0.010560295
12/2/2015,2015,12,GBS,Hypo,TP,0.02565359
NaN,2016,1,GBS,Hypo,TP,NaN
NaN,2016,2,GBS,Hypo,TP,NaN
NaN,2016,3,GBS,Hypo,TP,NaN
4/1/2016,2016,4,GBS,Hypo,TP,0.044752189
5/9/2016,2016,5,GBS,Hypo,TP,0.027302014
6/22/2016,2016,6,GBS,Hypo,TP,0.026773655
7/13/2016,2016,7,GBS,Hypo,TP,0.026101776
8/10/2016,2016,8,GBS,Hypo,TP,0.024461171
9/7/2016,2016,9,GBS,Hypo,TP,0.028032599
10/19/2016,2016,10,GBS,Hypo,TP,0.020228997
11/9/2016,2016,11,GBS,Hypo,TP,0.021343758
NaN,2016,12,GBS,Hypo,TP,NaN
NaN,2017,1,GBS,Hypo,TP,NaN
NaN,2017,2,GBS,Hypo,TP,NaN
3/22/2017,2017,3,GBS,Hypo,TP,0.027671879
4/26/2017,2017,4,GBS,Hypo,TP,0.026294196
5/30/2017,2017,5,GBS,Hypo,TP,0.024536177
6/28/2017,2017,6,GBS,Hypo,TP,0.023033925
7/30/2017,2017,7,GBS,Hypo,TP,0.016294196
8/23/2017,2017,8,GBS,Hypo,TP,0.023560295
9/20/2017,2017,9,GBS,Hypo,TP,0.016210708
10/18/2017,2017,10,GBS,Hypo,TP,0.016395972
11/14/2017,2017,11,GBS,Hypo,TP,0.026117413
12/6/2017,2017,12,GBS,Hypo,TP,0.02718659
NaN,2018,1,GBS,Hypo,TP,NaN
NaN,2018,2,GBS,Hypo,TP,NaN
NaN,2018,3,GBS,Hypo,TP,NaN
4/25/2018,2018,4,GBS,Hypo,TP,0.034309832
5/22/2018,2018,5,GBS,Hypo,TP,0.075764899
6/19/2018,2018,6,GBS,Hypo,TP,0.032872254
7/30/2018,2018,7,GBS,Hypo,TP,0.021885239
8/22/2018,2018,8,GBS,Hypo,TP,0.023932149
9/19/2018,2018,9,GBS,Hypo,TP,0.0446997
10/10/2018,2018,10,GBS,Hypo,TP,0.015328121
11/28/2018,2018,11,GBS,Hypo,TP,0.028377683
NaN,2018,12,GBS,Hypo,TP,NaN
NaN,2019,1,GBS,Hypo,TP,NaN
NaN,2019,2,GBS,Hypo,TP,NaN
3/27/2019,2019,3,GBS,Hypo,TP,0.034049562
4/23/2019,2019,4,GBS,Hypo,TP,0.029882587
5/22/2019,2019,5,GBS,Hypo,TP,0.023916512
6/26/2019,2019,6,GBS,Hypo,TP,0.016984363
7/24/2019,2019,7,GBS,Hypo,TP,0.024135702
8/21/2019,2019,8,GBS,Hypo,TP,0.018830373
9/18/2019,2019,9,GBS,Hypo,TP,0.018879935
10/23/2019,2019,10,GBS,Hypo,TP,0.018773655
NaN,2019,11,GBS,Hypo,TP,NaN
12/11/2019,2019,12,GBS,Hypo,TP,0.016328121
NaN,2000,1,GBS,Mean,PO4,NaN
NaN,2000,2,GBS,Mean,PO4,NaN
NaN,2000,3,GBS,Mean,PO4,NaN
4/5/2000,2000,4,GBS,Mean,PO4,0
5/3/2000,2000,5,GBS,Mean,PO4,2.83E-05
6/14/2000,2000,6,GBS,Mean,PO4,0.00050881
7/12/2000,2000,7,GBS,Mean,PO4,0
8/9/2000,2000,8,GBS,Mean,PO4,0
9/6/2000,2000,9,GBS,Mean,PO4,0
10/4/2000,2000,10,GBS,Mean,PO4,0.00030859
11/15/2000,2000,11,GBS,Mean,PO4,5.47E-05
NaN,2000,12,GBS,Mean,PO4,NaN
NaN,2001,1,GBS,Mean,PO4,NaN
NaN,2001,2,GBS,Mean,PO4,NaN
NaN,2001,3,GBS,Mean,PO4,NaN
4/2/2001,2001,4,GBS,Mean,PO4,0
5/2/2001,2001,5,GBS,Mean,PO4,0.000697703
6/11/2001,2001,6,GBS,Mean,PO4,0.000691123
7/9/2001,2001,7,GBS,Mean,PO4,0
8/6/2001,2001,8,GBS,Mean,PO4,0
9/3/2001,2001,9,GBS,Mean,PO4,0.000381412
10/1/2001,2001,10,GBS,Mean,PO4,0
11/26/2001,2001,11,GBS,Mean,PO4,0
NaN,2001,12,GBS,Mean,PO4,NaN
NaN,2002,1,GBS,Mean,PO4,NaN
2/4/2002,2002,2,GBS,Mean,PO4,0
3/4/2002,2002,3,GBS,Mean,PO4,0
4/2/2002,2002,4,GBS,Mean,PO4,2.83E-05
5/13/2002,2002,5,GBS,Mean,PO4,0.000248396
6/24/2002,2002,6,GBS,Mean,PO4,0
7/8/2002,2002,7,GBS,Mean,PO4,0
8/5/2002,2002,8,GBS,Mean,PO4,0
9/2/2002,2002,9,GBS,Mean,PO4,0
10/15/2002,2002,10,GBS,Mean,PO4,0.000122387
11/25/2002,2002,11,GBS,Mean,PO4,0.006553454
NaN,2002,12,GBS,Mean,PO4,NaN
1/20/2003,2003,1,GBS,Mean,PO4,0.007397565
NaN,2003,2,GBS,Mean,PO4,NaN
3/17/2003,2003,3,GBS,Mean,PO4,0.000668638
4/14/2003,2003,4,GBS,Mean,PO4,5.34E-05
5/12/2003,2003,5,GBS,Mean,PO4,0.000367921
6/10/2003,2003,6,GBS,Mean,PO4,0
7/7/2003,2003,7,GBS,Mean,PO4,0.000144709
8/18/2003,2003,8,GBS,Mean,PO4,0
9/1/2003,2003,9,GBS,Mean,PO4,0.00053761
10/13/2003,2003,10,GBS,Mean,PO4,0.004372044
11/10/2003,2003,11,GBS,Mean,PO4,0.008332404
NaN,2003,12,GBS,Mean,PO4,NaN
NaN,2004,1,GBS,Mean,PO4,NaN
NaN,2004,2,GBS,Mean,PO4,NaN
3/29/2004,2004,3,GBS,Mean,PO4,0.004191758
4/13/2004,2004,4,GBS,Mean,PO4,0.00138691
5/10/2004,2004,5,GBS,Mean,PO4,0.000822237
6/7/2004,2004,6,GBS,Mean,PO4,0.003484675
7/5/2004,2004,7,GBS,Mean,PO4,0.001526596
8/2/2004,2004,8,GBS,Mean,PO4,0.000250179
9/27/2004,2004,9,GBS,Mean,PO4,0.002237789
10/11/2004,2004,10,GBS,Mean,PO4,0.00260537
11/8/2004,2004,11,GBS,Mean,PO4,0.002527967
NaN,2004,12,GBS,Mean,PO4,NaN
NaN,2005,1,GBS,Mean,PO4,NaN
NaN,2005,2,GBS,Mean,PO4,NaN
NaN,2005,3,GBS,Mean,PO4,NaN
4/4/2005,2005,4,GBS,Mean,PO4,0
5/2/2005,2005,5,GBS,Mean,PO4,0.000903646
6/27/2005,2005,6,GBS,Mean,PO4,0.000115554
7/25/2005,2005,7,GBS,Mean,PO4,0
8/22/2005,2005,8,GBS,Mean,PO4,0
9/19/2005,2005,9,GBS,Mean,PO4,0
10/17/2005,2005,10,GBS,Mean,PO4,0
11/14/2005,2005,11,GBS,Mean,PO4,8.56E-05
NaN,2005,12,GBS,Mean,PO4,NaN
NaN,2006,1,GBS,Mean,PO4,NaN
NaN,2006,2,GBS,Mean,PO4,NaN
NaN,2006,3,GBS,Mean,PO4,NaN
NaN,2006,4,GBS,Mean,PO4,NaN
5/2/2006,2006,5,GBS,Mean,PO4,0
6/12/2006,2006,6,GBS,Mean,PO4,0
7/24/2006,2006,7,GBS,Mean,PO4,6.95E-05
8/21/2006,2006,8,GBS,Mean,PO4,0
9/18/2006,2006,9,GBS,Mean,PO4,0
10/16/2006,2006,10,GBS,Mean,PO4,0.001331394
11/13/2006,2006,11,GBS,Mean,PO4,0
12/11/2006,2006,12,GBS,Mean,PO4,0.000881374
NaN,2007,1,GBS,Mean,PO4,NaN
NaN,2007,2,GBS,Mean,PO4,NaN
3/5/2007,2007,3,GBS,Mean,PO4,0
4/2/2007,2007,4,GBS,Mean,PO4,0
5/2/2007,2007,5,GBS,Mean,PO4,0
6/25/2007,2007,6,GBS,Mean,PO4,0
7/23/2007,2007,7,GBS,Mean,PO4,0.000719813
8/20/2007,2007,8,GBS,Mean,PO4,0.004633804
9/17/2007,2007,9,GBS,Mean,PO4,0.006239979
10/15/2007,2007,10,GBS,Mean,PO4,0.004581401
NaN,2007,11,GBS,Mean,PO4,NaN
12/10/2007,2007,12,GBS,Mean,PO4,0.012309041
NaN,2008,1,GBS,Mean,PO4,NaN
NaN,2008,2,GBS,Mean,PO4,NaN
3/31/2008,2008,3,GBS,Mean,PO4,NaN
4/28/2008,2008,4,GBS,Mean,PO4,0.000984936
5/26/2008,2008,5,GBS,Mean,PO4,0
6/23/2008,2008,6,GBS,Mean,PO4,9.17E-05
7/21/2008,2008,7,GBS,Mean,PO4,0
8/18/2008,2008,8,GBS,Mean,PO4,0
9/15/2008,2008,9,GBS,Mean,PO4,0.001223315
10/13/2008,2008,10,GBS,Mean,PO4,0.003405281
11/10/2008,2008,11,GBS,Mean,PO4,0.0027178
12/8/2008,2008,12,GBS,Mean,PO4,0.006550346
NaN,2009,1,GBS,Mean,PO4,NaN
NaN,2009,2,GBS,Mean,PO4,NaN
3/30/2009,2009,3,GBS,Mean,PO4,0
4/27/2009,2009,4,GBS,Mean,PO4,0
5/27/2009,2009,5,GBS,Mean,PO4,0
6/22/2009,2009,6,GBS,Mean,PO4,0
7/20/2009,2009,7,GBS,Mean,PO4,0
