Date,Years,Months,Lake,Depth,Specie,Value
6/10/2013,2013,6,GBS,Mean,RatTN_TP,31.8035433
7/8/2013,2013,7,GBS,Mean,RatTN_TP,34.1500552
8/5/2013,2013,8,GBS,Mean,RatTN_TP,51.61562647
9/2/2013,2013,9,GBS,Mean,RatTN_TP,37.8591205
10/28/2013,2013,10,GBS,Mean,RatTN_TP,22.97335985
11/25/2013,2013,11,GBS,Mean,RatTN_TP,25.88206576
12/11/2013,2013,12,GBS,Mean,RatTN_TP,29.49369483
NaN,2014,1,GBS,Mean,RatTN_TP,NaN
NaN,2014,2,GBS,Mean,RatTN_TP,NaN
3/31/2014,2014,3,GBS,Mean,RatTN_TP,NaN
4/28/2014,2014,4,GBS,Mean,RatTN_TP,39.36860773
5/26/2014,2014,5,GBS,Mean,RatTN_TP,32.35057373
6/23/2014,2014,6,GBS,Mean,RatTN_TP,40.9083911
7/21/2014,2014,7,GBS,Mean,RatTN_TP,37.58155766
8/18/2014,2014,8,GBS,Mean,RatTN_TP,21.07340239
9/15/2014,2014,9,GBS,Mean,RatTN_TP,21.70741736
10/13/2014,2014,10,GBS,Mean,RatTN_TP,12.89878309
11/10/2014,2014,11,GBS,Mean,RatTN_TP,18.25560545
12/8/2014,2014,12,GBS,Mean,RatTN_TP,18.85039954
NaN,2015,1,GBS,Mean,RatTN_TP,NaN
NaN,2015,2,GBS,Mean,RatTN_TP,NaN
NaN,2015,3,GBS,Mean,RatTN_TP,NaN
NaN,2015,4,GBS,Mean,RatTN_TP,NaN
5/20/2015,2015,5,GBS,Mean,RatTN_TP,33.9363768
6/17/2015,2015,6,GBS,Mean,RatTN_TP,35.43098588
7/15/2015,2015,7,GBS,Mean,RatTN_TP,41.17193248
8/12/2015,2015,8,GBS,Mean,RatTN_TP,37.75351779
9/2/2015,2015,9,GBS,Mean,RatTN_TP,30.63030713
10/7/2015,2015,10,GBS,Mean,RatTN_TP,19.39933989
11/4/2015,2015,11,GBS,Mean,RatTN_TP,42.87191996
12/2/2015,2015,12,GBS,Mean,RatTN_TP,25.78123346
NaN,2016,1,GBS,Mean,RatTN_TP,NaN
NaN,2016,2,GBS,Mean,RatTN_TP,NaN
NaN,2016,3,GBS,Mean,RatTN_TP,NaN
4/1/2016,2016,4,GBS,Mean,RatTN_TP,29.32190902
5/9/2016,2016,5,GBS,Mean,RatTN_TP,42.82112247
6/22/2016,2016,6,GBS,Mean,RatTN_TP,39.93297091
7/13/2016,2016,7,GBS,Mean,RatTN_TP,47.71406814
8/10/2016,2016,8,GBS,Mean,RatTN_TP,22.71103029
9/7/2016,2016,9,GBS,Mean,RatTN_TP,26.01160724
10/19/2016,2016,10,GBS,Mean,RatTN_TP,24.85856169
11/9/2016,2016,11,GBS,Mean,RatTN_TP,18.95790664
NaN,2016,12,GBS,Mean,RatTN_TP,NaN
NaN,2017,1,GBS,Mean,RatTN_TP,NaN
NaN,2017,2,GBS,Mean,RatTN_TP,NaN
3/22/2017,2017,3,GBS,Mean,RatTN_TP,27.25497109
4/26/2017,2017,4,GBS,Mean,RatTN_TP,25.69604928
5/30/2017,2017,5,GBS,Mean,RatTN_TP,30.12521194
6/28/2017,2017,6,GBS,Mean,RatTN_TP,30.33186169
7/30/2017,2017,7,GBS,Mean,RatTN_TP,34.3227239
8/23/2017,2017,8,GBS,Mean,RatTN_TP,29.2547336
9/20/2017,2017,9,GBS,Mean,RatTN_TP,19.71445193
10/18/2017,2017,10,GBS,Mean,RatTN_TP,20.94369243
11/14/2017,2017,11,GBS,Mean,RatTN_TP,24.97687095
12/6/2017,2017,12,GBS,Mean,RatTN_TP,26.85753548
NaN,2018,1,GBS,Mean,RatTN_TP,NaN
NaN,2018,2,GBS,Mean,RatTN_TP,NaN
NaN,2018,3,GBS,Mean,RatTN_TP,NaN
4/25/2018,2018,4,GBS,Mean,RatTN_TP,27.60684269
5/22/2018,2018,5,GBS,Mean,RatTN_TP,21.58238164
6/19/2018,2018,6,GBS,Mean,RatTN_TP,37.45482879
7/30/2018,2018,7,GBS,Mean,RatTN_TP,47.51272759
8/22/2018,2018,8,GBS,Mean,RatTN_TP,37.25339589
9/19/2018,2018,9,GBS,Mean,RatTN_TP,21.37614834
10/10/2018,2018,10,GBS,Mean,RatTN_TP,25.15369505
11/28/2018,2018,11,GBS,Mean,RatTN_TP,22.475735
NaN,2018,12,GBS,Mean,RatTN_TP,NaN
NaN,2019,1,GBS,Mean,RatTN_TP,NaN
NaN,2019,2,GBS,Mean,RatTN_TP,NaN
3/27/2019,2019,3,GBS,Mean,RatTN_TP,37.10056687
4/23/2019,2019,4,GBS,Mean,RatTN_TP,36.82889663
5/22/2019,2019,5,GBS,Mean,RatTN_TP,46.43034473
6/26/2019,2019,6,GBS,Mean,RatTN_TP,60.75225392
7/24/2019,2019,7,GBS,Mean,RatTN_TP,55.54051075
8/21/2019,2019,8,GBS,Mean,RatTN_TP,49.4902085
9/18/2019,2019,9,GBS,Mean,RatTN_TP,44.38736324
10/23/2019,2019,10,GBS,Mean,RatTN_TP,25.90484904
NaN,2019,11,GBS,Mean,RatTN_TP,NaN
12/11/2019,2019,12,GBS,Mean,RatTN_TP,42.24085574
NaN,2000,1,GBS,Epi,RatTN_TP,NaN
NaN,2000,2,GBS,Epi,RatTN_TP,NaN
NaN,2000,3,GBS,Epi,RatTN_TP,NaN
4/5/2000,2000,4,GBS,Epi,RatTN_TP,NaN
5/3/2000,2000,5,GBS,Epi,RatTN_TP,NaN
6/14/2000,2000,6,GBS,Epi,RatTN_TP,NaN
7/12/2000,2000,7,GBS,Epi,RatTN_TP,NaN
8/9/2000,2000,8,GBS,Epi,RatTN_TP,NaN
9/6/2000,2000,9,GBS,Epi,RatTN_TP,NaN
10/4/2000,2000,10,GBS,Epi,RatTN_TP,NaN
11/15/2000,2000,11,GBS,Epi,RatTN_TP,NaN
NaN,2000,12,GBS,Epi,RatTN_TP,NaN
NaN,2001,1,GBS,Epi,RatTN_TP,NaN
NaN,2001,2,GBS,Epi,RatTN_TP,NaN
NaN,2001,3,GBS,Epi,RatTN_TP,NaN
4/2/2001,2001,4,GBS,Epi,RatTN_TP,NaN
5/2/2001,2001,5,GBS,Epi,RatTN_TP,NaN
6/11/2001,2001,6,GBS,Epi,RatTN_TP,NaN
7/9/2001,2001,7,GBS,Epi,RatTN_TP,NaN
8/6/2001,2001,8,GBS,Epi,RatTN_TP,NaN
9/3/2001,2001,9,GBS,Epi,RatTN_TP,NaN
10/1/2001,2001,10,GBS,Epi,RatTN_TP,NaN
11/13/2001,2001,11,GBS,Epi,RatTN_TP,NaN
NaN,2001,12,GBS,Epi,RatTN_TP,NaN
NaN,2002,1,GBS,Epi,RatTN_TP,NaN
2/4/2002,2002,2,GBS,Epi,RatTN_TP,NaN
3/4/2002,2002,3,GBS,Epi,RatTN_TP,43.95178489
4/2/2002,2002,4,GBS,Epi,RatTN_TP,47.84915197
5/13/2002,2002,5,GBS,Epi,RatTN_TP,65.86435468
6/10/2002,2002,6,GBS,Epi,RatTN_TP,79.9713161
7/8/2002,2002,7,GBS,Epi,RatTN_TP,85.59709019
8/5/2002,2002,8,GBS,Epi,RatTN_TP,87.54641103
9/2/2002,2002,9,GBS,Epi,RatTN_TP,55.26435826
10/15/2002,2002,10,GBS,Epi,RatTN_TP,NaN
11/25/2002,2002,11,GBS,Epi,RatTN_TP,40.45335006
NaN,2002,12,GBS,Epi,RatTN_TP,NaN
1/20/2003,2003,1,GBS,Epi,RatTN_TP,35.71383343
NaN,2003,2,GBS,Epi,RatTN_TP,NaN
3/17/2003,2003,3,GBS,Epi,RatTN_TP,38.54301076
4/14/2003,2003,4,GBS,Epi,RatTN_TP,49.86036981
5/12/2003,2003,5,GBS,Epi,RatTN_TP,63.3463258
6/10/2003,2003,6,GBS,Epi,RatTN_TP,79.48783036
7/7/2003,2003,7,GBS,Epi,RatTN_TP,67.70452213
8/18/2003,2003,8,GBS,Epi,RatTN_TP,NaN
9/1/2003,2003,9,GBS,Epi,RatTN_TP,39.27374565
10/13/2003,2003,10,GBS,Epi,RatTN_TP,35.70090022
11/10/2003,2003,11,GBS,Epi,RatTN_TP,24.63698883
NaN,2003,12,GBS,Epi,RatTN_TP,NaN
NaN,2004,1,GBS,Epi,RatTN_TP,NaN
NaN,2004,2,GBS,Epi,RatTN_TP,NaN
3/29/2004,2004,3,GBS,Epi,RatTN_TP,34.74737108
4/13/2004,2004,4,GBS,Epi,RatTN_TP,40.65874044
5/10/2004,2004,5,GBS,Epi,RatTN_TP,45.47729492
6/7/2004,2004,6,GBS,Epi,RatTN_TP,72.87310739
7/5/2004,2004,7,GBS,Epi,RatTN_TP,67.08735437
8/2/2004,2004,8,GBS,Epi,RatTN_TP,55.20718379
9/27/2004,2004,9,GBS,Epi,RatTN_TP,75.49252375
10/11/2004,2004,10,GBS,Epi,RatTN_TP,46.54508752
11/8/2004,2004,11,GBS,Epi,RatTN_TP,NaN
NaN,2004,12,GBS,Epi,RatTN_TP,NaN
NaN,2005,1,GBS,Epi,RatTN_TP,NaN
NaN,2005,2,GBS,Epi,RatTN_TP,NaN
NaN,2005,3,GBS,Epi,RatTN_TP,NaN
4/4/2005,2005,4,GBS,Epi,RatTN_TP,47.34560636
5/2/2005,2005,5,GBS,Epi,RatTN_TP,63.19764258
6/27/2005,2005,6,GBS,Epi,RatTN_TP,105.767159
7/25/2005,2005,7,GBS,Epi,RatTN_TP,72.13953034
8/22/2005,2005,8,GBS,Epi,RatTN_TP,74.17763451
9/19/2005,2005,9,GBS,Epi,RatTN_TP,63.98795535
10/17/2005,2005,10,GBS,Epi,RatTN_TP,74.20365975
11/14/2005,2005,11,GBS,Epi,RatTN_TP,88.43840633
NaN,2005,12,GBS,Epi,RatTN_TP,NaN
NaN,2006,1,GBS,Epi,RatTN_TP,NaN
NaN,2006,2,GBS,Epi,RatTN_TP,NaN
NaN,2006,3,GBS,Epi,RatTN_TP,NaN
NaN,2006,4,GBS,Epi,RatTN_TP,NaN
5/2/2006,2006,5,GBS,Epi,RatTN_TP,44.97703479
6/12/2006,2006,6,GBS,Epi,RatTN_TP,66.13377695
7/24/2006,2006,7,GBS,Epi,RatTN_TP,69.97763587
8/21/2006,2006,8,GBS,Epi,RatTN_TP,38.21046387
9/18/2006,2006,9,GBS,Epi,RatTN_TP,27.10981745
10/16/2006,2006,10,GBS,Epi,RatTN_TP,35.1641318
11/13/2006,2006,11,GBS,Epi,RatTN_TP,24.05566654
12/11/2006,2006,12,GBS,Epi,RatTN_TP,20.91510889
NaN,2007,1,GBS,Epi,RatTN_TP,NaN
NaN,2007,2,GBS,Epi,RatTN_TP,NaN
3/5/2007,2007,3,GBS,Epi,RatTN_TP,23.40633962
4/2/2007,2007,4,GBS,Epi,RatTN_TP,23.40873158
5/2/2007,2007,5,GBS,Epi,RatTN_TP,24.41156722
6/25/2007,2007,6,GBS,Epi,RatTN_TP,27.35127162
7/23/2007,2007,7,GBS,Epi,RatTN_TP,40.32913961
8/20/2007,2007,8,GBS,Epi,RatTN_TP,37.46440981
9/17/2007,2007,9,GBS,Epi,RatTN_TP,38.54540608
10/15/2007,2007,10,GBS,Epi,RatTN_TP,45.31923094
NaN,2007,11,GBS,Epi,RatTN_TP,NaN
12/10/2007,2007,12,GBS,Epi,RatTN_TP,NaN
NaN,2008,1,GBS,Epi,RatTN_TP,NaN
NaN,2008,2,GBS,Epi,RatTN_TP,NaN
NaN,2008,3,GBS,Epi,RatTN_TP,NaN
4/28/2008,2008,4,GBS,Epi,RatTN_TP,33.44180335
5/26/2008,2008,5,GBS,Epi,RatTN_TP,45.15468107
6/23/2008,2008,6,GBS,Epi,RatTN_TP,44.23875842
7/21/2008,2008,7,GBS,Epi,RatTN_TP,45.44551198
8/18/2008,2008,8,GBS,Epi,RatTN_TP,46.92814732
9/15/2008,2008,9,GBS,Epi,RatTN_TP,38.98900901
10/13/2008,2008,10,GBS,Epi,RatTN_TP,40.84173573
11/10/2008,2008,11,GBS,Epi,RatTN_TP,36.84210526
12/8/2008,2008,12,GBS,Epi,RatTN_TP,36.10504898
NaN,2009,1,GBS,Epi,RatTN_TP,NaN
NaN,2009,2,GBS,Epi,RatTN_TP,NaN
3/30/2009,2009,3,GBS,Epi,RatTN_TP,34.2486304
4/27/2009,2009,4,GBS,Epi,RatTN_TP,41.68334279
5/27/2009,2009,5,GBS,Epi,RatTN_TP,35.81117001
6/22/2009,2009,6,GBS,Epi,RatTN_TP,64.83499642
7/20/2009,2009,7,GBS,Epi,RatTN_TP,47.30358353
8/17/2009,2009,8,GBS,Epi,RatTN_TP,55.06755711
9/14/2009,2009,9,GBS,Epi,RatTN_TP,75
10/12/2009,2009,10,GBS,Epi,RatTN_TP,61.51398839
11/16/2009,2009,11,GBS,Epi,RatTN_TP,32.45577416
12/7/2009,2009,12,GBS,Epi,RatTN_TP,26.05389969
NaN,2010,1,GBS,Epi,RatTN_TP,NaN
NaN,2010,2,GBS,Epi,RatTN_TP,NaN
3/24/2010,2010,3,GBS,Epi,RatTN_TP,32.65284599
4/6/2010,2010,4,GBS,Epi,RatTN_TP,32.75171149
5/3/2010,2010,5,GBS,Epi,RatTN_TP,38.83202597
6/28/2010,2010,6,GBS,Epi,RatTN_TP,52.65748464
7/26/2010,2010,7,GBS,Epi,RatTN_TP,40.04355081
8/30/2010,2010,8,GBS,Epi,RatTN_TP,24.0242245
9/20/2010,2010,9,GBS,Epi,RatTN_TP,34.72284127
10/18/2010,2010,10,GBS,Epi,RatTN_TP,37.06383579
11/15/2010,2010,11,GBS,Epi,RatTN_TP,36.990672
NaN,2010,12,GBS,Epi,RatTN_TP,NaN
NaN,2011,1,GBS,Epi,RatTN_TP,NaN
NaN,2011,2,GBS,Epi,RatTN_TP,NaN
3/21/2011,2011,3,GBS,Epi,RatTN_TP,31.15187729
4/11/2011,2011,4,GBS,Epi,RatTN_TP,36.59162017
5/2/2011,2011,5,GBS,Epi,RatTN_TP,35.52331269
6/27/2011,2011,6,GBS,Epi,RatTN_TP,38.19816592
7/20/2011,2011,7,GBS,Epi,RatTN_TP,43.96451429
8/22/2011,2011,8,GBS,Epi,RatTN_TP,44.15373735
9/19/2011,2011,9,GBS,Epi,RatTN_TP,53.1723523
10/17/2011,2011,10,GBS,Epi,RatTN_TP,31.25
11/14/2011,2011,11,GBS,Epi,RatTN_TP,34.8198907
12/12/2011,2011,12,GBS,Epi,RatTN_TP,22.51456987
NaN,2012,1,GBS,Epi,RatTN_TP,NaN
NaN,2012,2,GBS,Epi,RatTN_TP,NaN
3/26/2012,2012,3,GBS,Epi,RatTN_TP,27.15222517
4/23/2012,2012,4,GBS,Epi,RatTN_TP,29.55965793
5/21/2012,2012,5,GBS,Epi,RatTN_TP,35.76744932
6/18/2012,2012,6,GBS,Epi,RatTN_TP,25.79603233
7/16/2012,2012,7,GBS,Epi,RatTN_TP,38.41321704
8/13/2012,2012,8,GBS,Epi,RatTN_TP,42.0601043
9/10/2012,2012,9,GBS,Epi,RatTN_TP,50.03568597
10/8/2012,2012,10,GBS,Epi,RatTN_TP,42.24060263
11/5/2012,2012,11,GBS,Epi,RatTN_TP,30.29714423
12/3/2012,2012,12,GBS,Epi,RatTN_TP,18.48962921
NaN,2013,1,GBS,Epi,RatTN_TP,NaN
NaN,2013,2,GBS,Epi,RatTN_TP,NaN
3/18/2013,2013,3,GBS,Epi,RatTN_TP,24.96555605
4/15/2013,2013,4,GBS,Epi,RatTN_TP,17.40568588
5/13/2013,2013,5,GBS,Epi,RatTN_TP,22.42712949
6/10/2013,2013,6,GBS,Epi,RatTN_TP,27.79906519
7/8/2013,2013,7,GBS,Epi,RatTN_TP,36.27852383
8/5/2013,2013,8,GBS,Epi,RatTN_TP,47.1512983
9/2/2013,2013,9,GBS,Epi,RatTN_TP,42.19649068
10/28/2013,2013,10,GBS,Epi,RatTN_TP,26.1398022
11/25/2013,2013,11,GBS,Epi,RatTN_TP,27.27117427
12/11/2013,2013,12,GBS,Epi,RatTN_TP,33.87446789
NaN,2014,1,GBS,Epi,RatTN_TP,NaN
NaN,2014,2,GBS,Epi,RatTN_TP,NaN
NaN,2014,3,GBS,Epi,RatTN_TP,NaN
4/28/2014,2014,4,GBS,Epi,RatTN_TP,34.7108529
5/26/2014,2014,5,GBS,Epi,RatTN_TP,28.02583912
6/23/2014,2014,6,GBS,Epi,RatTN_TP,48.37282574
7/21/2014,2014,7,GBS,Epi,RatTN_TP,51.11444985
8/18/2014,2014,8,GBS,Epi,RatTN_TP,41.55286369
9/15/2014,2014,9,GBS,Epi,RatTN_TP,43.49095303
10/13/2014,2014,10,GBS,Epi,RatTN_TP,38.82515842
11/10/2014,2014,11,GBS,Epi,RatTN_TP,26.05423016
12/8/2014,2014,12,GBS,Epi,RatTN_TP,22.22222222
NaN,2015,1,GBS,Epi,RatTN_TP,NaN
NaN,2015,2,GBS,Epi,RatTN_TP,NaN
NaN,2015,3,GBS,Epi,RatTN_TP,NaN
NaN,2015,4,GBS,Epi,RatTN_TP,NaN
5/20/2015,2015,5,GBS,Epi,RatTN_TP,34.1574543
6/17/2015,2015,6,GBS,Epi,RatTN_TP,46.10332958
7/15/2015,2015,7,GBS,Epi,RatTN_TP,32.93189136
8/12/2015,2015,8,GBS,Epi,RatTN_TP,49.78585626
9/2/2015,2015,9,GBS,Epi,RatTN_TP,51.97168359
10/7/2015,2015,10,GBS,Epi,RatTN_TP,43.26627687
11/4/2015,2015,11,GBS,Epi,RatTN_TP,75
12/2/2015,2015,12,GBS,Epi,RatTN_TP,28.60043828
NaN,2016,1,GBS,Epi,RatTN_TP,NaN
NaN,2016,2,GBS,Epi,RatTN_TP,NaN
NaN,2016,3,GBS,Epi,RatTN_TP,NaN
4/1/2016,2016,4,GBS,Epi,RatTN_TP,30.18044868
5/9/2016,2016,5,GBS,Epi,RatTN_TP,43.3675068
6/22/2016,2016,6,GBS,Epi,RatTN_TP,30.31285365
7/13/2016,2016,7,GBS,Epi,RatTN_TP,43.86149464
8/10/2016,2016,8,GBS,Epi,RatTN_TP,14.8102332
9/7/2016,2016,9,GBS,Epi,RatTN_TP,41.52305987
10/19/2016,2016,10,GBS,Epi,RatTN_TP,33.00606511
11/9/2016,2016,11,GBS,Epi,RatTN_TP,25.50544009
NaN,2016,12,GBS,Epi,RatTN_TP,NaN
NaN,2017,1,GBS,Epi,RatTN_TP,NaN
NaN,2017,2,GBS,Epi,RatTN_TP,NaN
3/22/2017,2017,3,GBS,Epi,RatTN_TP,26.54801449
4/26/2017,2017,4,GBS,Epi,RatTN_TP,25.8762543
5/30/2017,2017,5,GBS,Epi,RatTN_TP,36.52504895
6/28/2017,2017,6,GBS,Epi,RatTN_TP,24.71206401
7/30/2017,2017,7,GBS,Epi,RatTN_TP,29.65851805
8/23/2017,2017,8,GBS,Epi,RatTN_TP,27.54110792
9/20/2017,2017,9,GBS,Epi,RatTN_TP,36.32699672
10/18/2017,2017,10,GBS,Epi,RatTN_TP,21.9162522
11/14/2017,2017,11,GBS,Epi,RatTN_TP,26.24883444
12/6/2017,2017,12,GBS,Epi,RatTN_TP,26.87990037
NaN,2018,1,GBS,Epi,RatTN_TP,NaN
NaN,2018,2,GBS,Epi,RatTN_TP,NaN
NaN,2018,3,GBS,Epi,RatTN_TP,NaN
4/25/2018,2018,4,GBS,Epi,RatTN_TP,25.32973478
5/22/2018,2018,5,GBS,Epi,RatTN_TP,25.10925648
6/19/2018,2018,6,GBS,Epi,RatTN_TP,35.67747039
7/30/2018,2018,7,GBS,Epi,RatTN_TP,41.08819856
8/22/2018,2018,8,GBS,Epi,RatTN_TP,37.87158762
9/19/2018,2018,9,GBS,Epi,RatTN_TP,38.34539044
10/10/2018,2018,10,GBS,Epi,RatTN_TP,45.2549689
11/28/2018,2018,11,GBS,Epi,RatTN_TP,22.67066076
NaN,2018,12,GBS,Epi,RatTN_TP,NaN
NaN,2019,1,GBS,Epi,RatTN_TP,NaN
NaN,2019,2,GBS,Epi,RatTN_TP,NaN
3/27/2019,2019,3,GBS,Epi,RatTN_TP,36.49022784
4/23/2019,2019,4,GBS,Epi,RatTN_TP,32.09363022
5/22/2019,2019,5,GBS,Epi,RatTN_TP,42.79070731
6/26/2019,2019,6,GBS,Epi,RatTN_TP,55.5969199
7/24/2019,2019,7,GBS,Epi,RatTN_TP,56.62220993
8/21/2019,2019,8,GBS,Epi,RatTN_TP,45.55652768
9/18/2019,2019,9,GBS,Epi,RatTN_TP,52.85698003
10/23/2019,2019,10,GBS,Epi,RatTN_TP,39.5808148
NaN,2019,11,GBS,Epi,RatTN_TP,NaN
12/11/2019,2019,12,GBS,Epi,RatTN_TP,37.38807352
NaN,2000,1,GBS,Hypo,RatTN_TP,NaN
NaN,2000,2,GBS,Hypo,RatTN_TP,NaN
NaN,2000,3,GBS,Hypo,RatTN_TP,NaN
4/5/2000,2000,4,GBS,Hypo,RatTN_TP,NaN
5/3/2000,2000,5,GBS,Hypo,RatTN_TP,NaN
6/14/2000,2000,6,GBS,Hypo,RatTN_TP,NaN
7/12/2000,2000,7,GBS,Hypo,RatTN_TP,NaN
8/9/2000,2000,8,GBS,Hypo,RatTN_TP,NaN
9/6/2000,2000,9,GBS,Hypo,RatTN_TP,NaN
10/4/2000,2000,10,GBS,Hypo,RatTN_TP,NaN
11/15/2000,2000,11,GBS,Hypo,RatTN_TP,NaN
NaN,2000,12,GBS,Hypo,RatTN_TP,NaN
NaN,2001,1,GBS,Hypo,RatTN_TP,NaN
NaN,2001,2,GBS,Hypo,RatTN_TP,NaN
NaN,2001,3,GBS,Hypo,RatTN_TP,NaN
4/2/2001,2001,4,GBS,Hypo,RatTN_TP,NaN
5/2/2001,2001,5,GBS,Hypo,RatTN_TP,NaN
6/11/2001,2001,6,GBS,Hypo,RatTN_TP,NaN
7/9/2001,2001,7,GBS,Hypo,RatTN_TP,NaN
8/6/2001,2001,8,GBS,Hypo,RatTN_TP,NaN
9/3/2001,2001,9,GBS,Hypo,RatTN_TP,NaN
10/1/2001,2001,10,GBS,Hypo,RatTN_TP,NaN
11/13/2001,2001,11,GBS,Hypo,RatTN_TP,NaN
NaN,2001,12,GBS,Hypo,RatTN_TP,NaN
NaN,2002,1,GBS,Hypo,RatTN_TP,NaN
2/4/2002,2002,2,GBS,Hypo,RatTN_TP,NaN
3/4/2002,2002,3,GBS,Hypo,RatTN_TP,48.1841332
4/2/2002,2002,4,GBS,Hypo,RatTN_TP,49.45494289
5/13/2002,2002,5,GBS,Hypo,RatTN_TP,59.48676451
6/10/2002,2002,6,GBS,Hypo,RatTN_TP,77.80144757
7/8/2002,2002,7,GBS,Hypo,RatTN_TP,84.44487483
8/5/2002,2002,8,GBS,Hypo,RatTN_TP,81.71676477
9/2/2002,2002,9,GBS,Hypo,RatTN_TP,54.53996672
10/15/2002,2002,10,GBS,Hypo,RatTN_TP,NaN
11/25/2002,2002,11,GBS,Hypo,RatTN_TP,47.02555662
NaN,2002,12,GBS,Hypo,RatTN_TP,NaN
1/20/2003,2003,1,GBS,Hypo,RatTN_TP,41.68528182
NaN,2003,2,GBS,Hypo,RatTN_TP,NaN
3/17/2003,2003,3,GBS,Hypo,RatTN_TP,44.16330589
4/14/2003,2003,4,GBS,Hypo,RatTN_TP,44.34886591
5/12/2003,2003,5,GBS,Hypo,RatTN_TP,52.08519977
6/10/2003,2003,6,GBS,Hypo,RatTN_TP,79.29592844
7/7/2003,2003,7,GBS,Hypo,RatTN_TP,71.15714901
8/18/2003,2003,8,GBS,Hypo,RatTN_TP,NaN
9/1/2003,2003,9,GBS,Hypo,RatTN_TP,45.82667116
10/13/2003,2003,10,GBS,Hypo,RatTN_TP,28.038071
11/10/2003,2003,11,GBS,Hypo,RatTN_TP,26.53758456
NaN,2003,12,GBS,Hypo,RatTN_TP,NaN
NaN,2004,1,GBS,Hypo,RatTN_TP,NaN
NaN,2004,2,GBS,Hypo,RatTN_TP,NaN
3/29/2004,2004,3,GBS,Hypo,RatTN_TP,36.27383012
4/13/2004,2004,4,GBS,Hypo,RatTN_TP,44.55980132
5/10/2004,2004,5,GBS,Hypo,RatTN_TP,45.95845861
6/7/2004,2004,6,GBS,Hypo,RatTN_TP,51.44175292
7/5/2004,2004,7,GBS,Hypo,RatTN_TP,61.06864219
8/2/2004,2004,8,GBS,Hypo,RatTN_TP,53.11954712
9/27/2004,2004,9,GBS,Hypo,RatTN_TP,69.33112465
10/11/2004,2004,10,GBS,Hypo,RatTN_TP,48.7227719
11/8/2004,2004,11,GBS,Hypo,RatTN_TP,NaN
NaN,2004,12,GBS,Hypo,RatTN_TP,NaN
NaN,2005,1,GBS,Hypo,RatTN_TP,NaN
NaN,2005,2,GBS,Hypo,RatTN_TP,NaN
NaN,2005,3,GBS,Hypo,RatTN_TP,NaN
4/4/2005,2005,4,GBS,Hypo,RatTN_TP,29.36666601
5/2/2005,2005,5,GBS,Hypo,RatTN_TP,60.32255589
6/27/2005,2005,6,GBS,Hypo,RatTN_TP,77.3919748
7/25/2005,2005,7,GBS,Hypo,RatTN_TP,126.0560741
8/22/2005,2005,8,GBS,Hypo,RatTN_TP,79.77363566
9/19/2005,2005,9,GBS,Hypo,RatTN_TP,71.60207903
10/17/2005,2005,10,GBS,Hypo,RatTN_TP,75.76283109
11/14/2005,2005,11,GBS,Hypo,RatTN_TP,69.3316659
NaN,2005,12,GBS,Hypo,RatTN_TP,NaN
NaN,2006,1,GBS,Hypo,RatTN_TP,NaN
NaN,2006,2,GBS,Hypo,RatTN_TP,NaN
NaN,2006,3,GBS,Hypo,RatTN_TP,NaN
NaN,2006,4,GBS,Hypo,RatTN_TP,NaN
5/2/2006,2006,5,GBS,Hypo,RatTN_TP,47.19766799
6/12/2006,2006,6,GBS,Hypo,RatTN_TP,53.41945451
7/24/2006,2006,7,GBS,Hypo,RatTN_TP,63.73251157
8/21/2006,2006,8,GBS,Hypo,RatTN_TP,48.57176758
9/18/2006,2006,9,GBS,Hypo,RatTN_TP,28.24150376
10/16/2006,2006,10,GBS,Hypo,RatTN_TP,24.26397653
11/13/2006,2006,11,GBS,Hypo,RatTN_TP,24.36813751
12/11/2006,2006,12,GBS,Hypo,RatTN_TP,23.80952381
NaN,2007,1,GBS,Hypo,RatTN_TP,NaN
NaN,2007,2,GBS,Hypo,RatTN_TP,NaN
3/5/2007,2007,3,GBS,Hypo,RatTN_TP,26.14610343
4/2/2007,2007,4,GBS,Hypo,RatTN_TP,23.24280733
5/2/2007,2007,5,GBS,Hypo,RatTN_TP,22.33310713
6/25/2007,2007,6,GBS,Hypo,RatTN_TP,32.06477214
7/23/2007,2007,7,GBS,Hypo,RatTN_TP,43.81187696
8/20/2007,2007,8,GBS,Hypo,RatTN_TP,44.36919346
9/17/2007,2007,9,GBS,Hypo,RatTN_TP,32.26809075
10/15/2007,2007,10,GBS,Hypo,RatTN_TP,50.4415952
NaN,2007,11,GBS,Hypo,RatTN_TP,NaN
12/10/2007,2007,12,GBS,Hypo,RatTN_TP,NaN
NaN,2008,1,GBS,Hypo,RatTN_TP,NaN
NaN,2008,2,GBS,Hypo,RatTN_TP,NaN
NaN,2008,3,GBS,Hypo,RatTN_TP,NaN
4/28/2008,2008,4,GBS,Hypo,RatTN_TP,38.38675622
5/26/2008,2008,5,GBS,Hypo,RatTN_TP,48.00881944
6/23/2008,2008,6,GBS,Hypo,RatTN_TP,50.30422576
7/21/2008,2008,7,GBS,Hypo,RatTN_TP,67.1001412
8/18/2008,2008,8,GBS,Hypo,RatTN_TP,62.29973239
9/15/2008,2008,9,GBS,Hypo,RatTN_TP,36.37855811
10/13/2008,2008,10,GBS,Hypo,RatTN_TP,51.12139354
11/10/2008,2008,11,GBS,Hypo,RatTN_TP,39.87510822
